group,datasetName,datasetId,formula,adduct,chemMod,ion,mz,msm,fdr,rhoSpatial,rhoSpectral,rhoChaos,moleculeNames,moleculeIds,minIntensity,maxIntensity,totalIntensity,offSample,rawOffSampleProb,isomerIons,isobarIons
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H9N3O2,M-H,,C6H9N3O2-H-,154.0621609,0.631273,0.1,0.63623275,0.992348182,0.999854875,"L-Histidine, L-2-Amino-3-(1-pyrazolyl)propanoic acid","HMDB0000177, HMDB0034267",0,283086.125,300893504,FALSE,0.017429177,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H8N2O,M-H,,C10H8N2O-H-,171.0563472,0.628284,0.1,0.640214314,0.981783647,0.999573398,"3-Acetyl-2,7-naphthyridine, 4-Hydroxy-1H-indole-3-acetonitrile","HMDB0037296, HMDB0038462",0,197141.7188,41421404,TRUE,0.982392609,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H4O4,M+Cl,,C8H4O4+Cl-,198.9803207,0.623201,0.05,0.661564516,0.943366753,0.998563412,Terephthalate,HMDB0061917,0,5554.070801,1770824.375,FALSE,0.000192101,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C23H46NO7P,M-H,,C23H46NO7P-H-,478.2938736,0.623104,0.1,0.640394627,0.973160518,0.999835151,"LysoPE(0:0/18:1(11Z)), LysoPE(0:0/18:1(9Z)), LysoPE(18:1(11Z)/0:0), LysoPE(18:1(9Z)/0:0)","HMDB0011475, HMDB0011476, HMDB0011505, HMDB0011506",0,69144.20313,61433628,FALSE,0.011685143,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H10O7,M-H,,C6H10O7-H-,193.035337,0.605192,0.1,0.613796614,0.986118411,0.999860167,"D-Glucuronic acid, Galacturonic acid, Iduronic acid, Pectic acid, Pectin, 3-Dehydro-L-gulonate, 5-Keto-D-gluconate, 2-Keto-L-gluconate, L-Altruronic acid, 3,4,5,6-tetrahydroxyoxane-2-carboxylic acid","HMDB0000127, HMDB0002545, HMDB0002704, HMDB0003363, HMDB0003402, HMDB0006334, HMDB0011731, HMDB0011732, HMDB0038491, HMDB0127846",0,188148.9219,124009344,FALSE,0.018741231,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H20N2O7,M-H,,C16H20N2O7-H-,351.1197353,0.600287,0.1,0.613469449,0.978521737,0.99998917,Cotinine glucuronide,HMDB0001013,0,211850.9219,56867152,TRUE,0.783708572,,"C15H24O7+Cl-, C19H18ClN5-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C7H10OS2,M+Cl,,C7H10OS2+Cl-,208.9866684,0.591721,0.1,0.623688275,0.949573462,0.999126782,"2,5-Dimethyl-3-(methyldithio)furan",HMDB0040200,0,23070.18945,65543772,FALSE,0.000728093,,C6H6O6+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C17H26O5,M+Cl,,C17H26O5+Cl-,345.147386,0.585927,0.1,0.635491524,0.922604429,0.999350592,"3-Hydroxy-6,8-dimethoxy-7(11)-eremophilen-12,8-olide, Valdiate","HMDB0040756, HMDB0040980",0,107700.5859,25427536,TRUE,0.964912534,,C17H28O3S+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C20H32O2,M-H,,C20H32O2-H-,303.2329146,0.584213,0.1,0.611428972,0.955754334,0.999720455,"ent-17-Hydroxy-16beta-kauran-19-al, Arachidonic acid, Cis-8,11,14,17-Eicosatetraenoic acid, Mesterolone, Drostanolone, Sideridiol, Yucalexin P21, Copalic acid, Junicedral, 7,13-Eperudien-15-oic acid, Oryzalexin S, Oryzalexin E","HMDB0036721, HMDB0001043, HMDB0002177, HMDB0006036, HMDB0014996, HMDB0036702, HMDB0036754, HMDB0036829, HMDB0036830, HMDB0037824, HMDB0039687, HMDB0039702",0,71072.60938,25132576,FALSE,0.04545017,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C4H8N2O3,M-H,,C4H8N2O3-H-,131.0461764,0.583285,0.1,0.586717071,0.994257013,0.999893348,"L-Asparagine, Ureidopropionic acid, Glycyl-glycine, N-Carbamoylsarcosine, D-Asparagine","HMDB0000168, HMDB0000026, HMDB0011733, HMDB0012265, HMDB0033780",0,464221.0625,376568736,FALSE,0.029110298,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C18H30O2,M+Cl,,C18H30O2+Cl-,313.1939422,0.58013,0.1,0.629258466,0.922107385,0.9998037,"Alpha-Linolenic acid, Gamma-Linolenic acid, Calendic acid, Punicic acid, Linolenelaidic acid","HMDB0001388, HMDB0003073, HMDB0030962, HMDB0030963, HMDB0030964",0,70027.13281,42841880,FALSE,0.161198154,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H12O4,M-H,,C8H12O4-H-,171.0662432,0.578234,0.1,0.588368128,0.98286313,0.999910973,"3-Isopropenylpentanedioic acid, 2-Octenedioic acid, cis-4-Octenedioic acid, trans-3-Octenedioic acid, Ethyl 2,4-dioxohexanoate, Diethyl fumarate","HMDB0032352, HMDB0000341, HMDB0004982, HMDB0013312, HMDB0034851, HMDB0038601",0,296941.1563,65846148,TRUE,0.973469973,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C20H38O7S,M-H,,C20H38O7S-H-,421.2265086,0.568084,0.1,0.600935381,0.950601997,0.994457831,2-Methylacetophenone,HMDB0032386,0,8135.23291,952446.125,FALSE,0.00636196,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C20H27NO12,M-H,,C20H27NO12-H-,472.1460096,0.564252,0.1,0.583648841,0.96682272,0.999941536,Dhurrin 6'-glucoside,HMDB0029776,0,320394.5625,49036696,TRUE,0.937878013,,"C17H30O15-H-, C24H26N2O6+Cl-, C22H26F3N3OS+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H21NO4,M+Cl,,C11H21NO4+Cl-,266.1164202,0.557819,0.1,0.599444482,0.93062841,0.999927152,"Isobutyryl-L-carnitine, Butyrylcarnitine, O-butanoyl-carnitine, O-isobutyryl-L-carnitine","HMDB0000736, HMDB0002013, HMDB0062510, HMDB0062606",0,107429.3203,19585722,TRUE,0.97165978,,C12H24O2S+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C14H29NaO4S,M-H,,C14H29NaO4S-H-,315.1611091,0.555526,0.1,0.574963784,0.969847885,0.996230769,Sodium Tetradecyl Sulfate,HMDB0014607,0,13611.66016,1274756.375,TRUE,0.632021487,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H24N2O8,M+Cl,,C12H24N2O8+Cl-,359.1226278,0.551985,0.1,0.58689486,0.942821522,0.997555861,Galactosylhydroxylysine,HMDB0000600,0,6135.061035,36591584,FALSE,0.00020743,,"C13H20N6O4+Cl-, C21H18N2O4-H-, C20H22O4+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C4H12NO4P,M+Cl,,C4H12NO4P+Cl-,204.0197564,0.54661,0.1,0.570996971,0.95742029,0.99986428,Phosphodimethylethanolamine,HMDB0060244,0,99678.32813,31504450,FALSE,0.014042618,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C7H12N2O3,M+Cl,,C7H12N2O3+Cl-,207.0541543,0.545921,0.1,0.639500423,0.8539183,0.999707479,"Glycylproline, Prolylglycine","HMDB0000721, HMDB0011178",0,89943.30469,17200430,TRUE,0.976535976,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H14N4O2,M+Cl,,C6H14N4O2+Cl-,209.0810378,0.538844,0.1,0.565911592,0.952885347,0.999249336,"L-Arginine, D-Arginine","HMDB0000517, HMDB0003416",0,15826.00098,38685980,FALSE,0.0036395,,C11H14O4-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H24O5,M-H,,C16H24O5-H-,295.1550582,0.538737,0.1,0.556788477,0.967927308,0.999641369,"Ovalicin, Methyl dihydrophaseate, 3,8-Dihydroxy-6-methoxy-7(11)-eremophilen-12,8-olide","HMDB0038120, HMDB0039376, HMDB0041551",0,102070.3516,22364646,TRUE,0.96033603,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H10O5,M+Cl,,C6H10O5+Cl-,197.0221855,0.537288,0.1,0.567373703,0.947018915,0.999952282,"Diethyl dicarbonate, 3-Hydroxyadipic acid, 2-Hydroxyadipic acid, 3-Hydroxymethylglutaric acid, 2(R)-Hydroxyadipic acid, Levoglucosan, D-1-Deoxy-erythro-hexo-2,3-diulose, D-1,5-Anhydrofructose, 2-Hydroxy-2-ethylsuccinic acid","HMDB0032873, HMDB0000345, HMDB0000321, HMDB0000355, HMDB0000368, HMDB0000640, HMDB0029934, HMDB0041561, HMDB0059758",0,55616.02734,44987252,FALSE,0.098292306,,C7H14S2+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H26O5,M-H,,C16H26O5-H-,297.1707082,0.535023,0.1,0.555538851,0.963478306,0.999576584,Artemether,HMDB0015643,0,68762.95313,16438105,TRUE,0.987299502,,C17H22N4O-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H24O4,M-H,,C16H24O4-H-,279.1601436,0.534166,0.1,0.552920416,0.966376325,0.99969419,"Prehumulinic acid, 6b-Hydroxy-8a-methoxy-7(11)-eremophilen-12,8-olide, 3b-Hydroxy-6b-methoxy-7(11)-eremophilen-12,8a-olide, Methyl (3b,11x)-3-Hydroxy-8-oxo-6-eremophilen-12-oate","HMDB0030148, HMDB0036979, HMDB0040755, HMDB0041229",0,95159.98438,21813512,TRUE,0.968037367,,C14H27O3+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C7H11NO4,M-H,,C7H11NO4-H-,172.0614921,0.529638,0.1,0.537749151,0.984973545,0.999942496,N-Acetyl-L-glutamate 5-semialdehyde,HMDB0006488,0,379986.5625,78654680,TRUE,0.961419463,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C5H5N5,M+Cl,,C5H5N5+Cl-,170.0238573,0.519987,0.1,0.543661869,0.956604321,0.999840874,Adenine,HMDB0000034,0,68373.17188,39458304,FALSE,0.141678616,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C21H37O6P,M-H,,C21H37O6P-H-,415.2254597,0.513272,0.1,0.53636926,0.957618419,0.999289004,"CPA(18:2(9Z,12Z)/0:0)",HMDB0007007,0,23553.91797,30102970,FALSE,0.000722677,,C22H36O5+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C17H24O4,M-H,,C17H24O4-H-,291.1601436,0.512546,0.1,0.530622317,0.966168133,0.999756607,"Acetylvalerenolic acid, 9-Acetoxyfukinanolide, Isotrichodermin, (3beta,6beta)-Furanoeremophilane-3,6-diol 6-acetate, Acetylbalchanolide, [6]-Gingerdione, 6-Hydroxyshogaol, (4E)-1-(3,4-dihydroxy-5-methoxyphenyl)dec-4-en-3-one, 3-(4-hydroxy-3-methoxyphenyl)-1-(3-pentyloxiran-2-yl)propan-1-one","HMDB0035687, HMDB0034658, HMDB0034738, HMDB0034930, HMDB0036693, HMDB0039275, HMDB0041249, HMDB0137254, HMDB0137256",0,65255.96875,16564450,TRUE,0.97077316,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H24N2O3,M+Cl,,C12H24N2O3+Cl-,279.1480547,0.512298,0.1,0.55583588,0.921941795,0.999706931,"Isoleucyl-Isoleucine, Isoleucyl-Leucine, Leucyl-Isoleucine, Leucyl-Leucine","HMDB0028910, HMDB0028911, HMDB0028932, HMDB0028933",0,103186.3359,19780954,TRUE,0.973733187,,"C15H22NO4-H-, C19H20O2-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C19H34O12,M-H,,C19H34O12-H-,453.1977108,0.504377,0.1,0.519346828,0.971581106,0.999583458,Butyl (S)-3-hydroxybutyrate [arabinosyl-(1->6)-glucoside],HMDB0039214,0,1091261.125,168462224,TRUE,0.968551934,,"C21H37O6P+Cl-, C23H32N2O5+Cl-, C24H30F2O6-H-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C12H16O5,M-H,,C12H16O5-H-,239.0924579,0.503183,0.1,0.515250798,0.976876205,0.99969643,"3-(3,4,5-Trimethoxyphenyl)propanoic acid, Ethyl 3,4,5-trimethoxybenzoate, Isopropyl 3-(3,4-dihydroxyphenyl)-2-hydroxypropanoate, 3-Carboxy-4-methyl-5-propyl-2-furanpropionic acid, 3-(6,7-dimethoxy-2H-1,3-benzodioxol-5-yl)propan-1-ol, 7-methoxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran-4,5,6-triol, 2-(hydroxymethyl)-7-methoxy-2-methyl-3,4-dihydro-2H-1-benzopyran-4,5-diol, 4-hydroxy-5-(4-hydroxy-3-methoxyphenyl)pentanoic acid, 4-hydroxy-5-(3-hydroxy-4-methoxyphenyl)pentanoic acid, 3-(4-hydroxy-2,3,5-trimethoxyphenyl)propanal, 4-(3-hydroxyprop-1-en-1-yl)-2,3,6-trimethoxyphenol, 3-(2,3,4-trimethoxyphenyl)propanoic acid","HMDB0030254, HMDB0038627, HMDB0041756, HMDB0061112, HMDB0128672, HMDB0125802, HMDB0125804, HMDB0127748, HMDB0127826, HMDB0128705, HMDB0128721, HMDB0142074",0,121031.5,26745174,TRUE,0.97105521,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C23H34O6,M-H,,C23H34O6-H-,405.2282231,0.503106,0.1,0.533977482,0.942484646,0.9996832,Annoglabasin C,HMDB0036263,0,238405.0313,43019744,TRUE,0.978090882,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H12N2O2,M+Cl,,C6H12N2O2+Cl-,179.0592397,0.501512,0.1,0.53397177,0.939528483,0.999661605,4-Amino-1-piperidinecarboxylic acid,HMDB0060385,0,54242.88672,10148833,TRUE,0.984529495,,C9H10NO3-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C11H16O4,M-H,,C11H16O4-H-,211.0975433,0.497998,0.1,0.510078462,0.976762499,0.999543851,"3,4-Methyleneazelaic acid",HMDB0059744,0,124247.2969,30353564,TRUE,0.970428586,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H5O4,M+Cl,,C6H5O4+Cl-,175.9881457,0.495455,0.1,0.515868114,0.960855922,0.999556197,"5-Hydroxymethyl-2-furanoate, (2E,4E)-5-carboxypenta-2,4-dienoate","HMDB0029188, HMDB0062704",0,72164.0625,83769312,FALSE,0.058977056,,C2H8NO4P+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C6H5O4,M-H,,C6H5O4-H-,140.0114679,0.490338,0.1,0.497741375,0.98521537,0.999909769,"5-Hydroxymethyl-2-furanoate, (2E,4E)-5-carboxypenta-2,4-dienoate","HMDB0029188, HMDB0062704",0,1208702.875,784811200,FALSE,0.030848833,,"C2H8NO4P-H-, C3H7NO3+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H20N2O2,M+Cl,,C10H20N2O2+Cl-,235.1218399,0.489843,0.1,0.52824768,0.927431955,0.99985565,"Spermine dialdehyde, Hexamethylene bisacetamide","HMDB0013076, HMDB0041901",0,73626,14857667,TRUE,0.969117701,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C5H10N2O3,M+Cl,,C5H10N2O3+Cl-,181.0385042,0.489275,0.1,0.508986522,0.961634319,0.999623408,"L-Glutamine, Ureidoisobutyric acid, D-Glutamine, Alanylglycine","HMDB0000641, HMDB0002031, HMDB0003423, HMDB0006899",0,22692.67969,33490962,FALSE,0.023922399,,C9H8O4-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C28H40O6,M-H,,C28H40O6-H-,471.2751733,0.488871,0.1,0.520613343,0.939499595,0.999499911,"Ixocarpanolide, Vamonolide, Macrocarpal B, Macrocarpal D, Macrocarpal E, Macrocarpal H","HMDB0033899, HMDB0037379, HMDB0038704, HMDB0038733, HMDB0038734, HMDB0041586",0,171972.0625,28750200,TRUE,0.964843273,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H32O2,M-H,,C16H32O2-H-,255.2329146,0.488783,0.1,0.511279279,0.956298168,0.999688457,"Butyl dodecanoate, Dodecyl butyrate, Hexyl decanoate, Palmitic acid, Trimethyltridecanoic acid, Isopalmitic acid, Octyl octanoate, Ethyl tetradecanoate, Dodecyl 2-methylpropanoate","HMDB0032065, HMDB0032249, HMDB0032324, HMDB0000220, HMDB0002396, HMDB0031068, HMDB0033166, HMDB0034153, HMDB0036210",0,83933.02344,14344971,FALSE,0.464586377,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C28H42O7,M-H,,C28H42O7-H-,489.285738,0.477296,0.1,0.51379964,0.92939109,0.999528626,Macrocarpal I,HMDB0041587,0,163076.4063,27000430,TRUE,0.974069893,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H17NO5,M-H,,C10H17NO5-H-,230.103357,0.475642,0.1,0.487099927,0.976720917,0.999751454,"Isovalerylglutamic acid, Suberylglycine","HMDB0000726, HMDB0000953",0,185855.9219,35268488,TRUE,0.96954155,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C18H34O2,M-H,,C18H34O2-H-,281.2485646,0.469317,0.1,0.493897637,0.952945187,0.997152291,"Elaidic acid, Vaccenic acid, Oleic acid, (Z)-13-Octadecenoic acid, Ethyl 9-hexadecenoate, (E)-13-Octadecenoic acid, 7Z-octadecenoic acid, Octadec-9-enoic Acid, cis-Vaccenic acid","HMDB0000573, HMDB0003231, HMDB0000207, HMDB0041480, HMDB0059871, HMDB0062218, HMDB0062242, HMDB0062703, HMDB0240219",0,18235.73633,5036854,FALSE,0.10194958,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H18NO8P,M-H,,C9H18NO8P-H-,298.0696873,0.469201,0.1,0.480414226,0.977199537,0.999446516,D-4'-Phosphopantothenate,HMDB0001016,0,30318.81641,62264708,FALSE,0.000736203,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C18H36O2,M-H,,C18H36O2-H-,283.2642147,0.469129,0.1,0.495001228,0.949644024,0.997987087,"Stearic acid, Ethyl hexadecanoate, 16-Methylheptadecanoic acid, Hexyl dodecanoate","HMDB0000827, HMDB0029811, HMDB0031066, HMDB0061946",0,42475.86328,5370629.5,FALSE,0.195960522,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C18H32O2,M-H,,C18H32O2-H-,279.2329146,0.464142,0.1,0.488899215,0.95309906,0.996077804,"Linoleic acid, Bovinic acid, 9E,11E-Octadecadienoic acid, 10E,12Z-Octadecadienoic acid, Linoelaidic acid, Mangiferic acid, Linalyl caprylate, Ethyl 2E,4Z-hexadecadienoate, 5-Octadecynoic acid, 6Z,9Z-octadecadienoic acid, Octadecadienoate","HMDB0000673, HMDB0003797, HMDB0005047, HMDB0005048, HMDB0006270, HMDB0029800, HMDB0030430, HMDB0031051, HMDB0031097, HMDB0062238, HMDB0062784",0,13623.20215,4181008.5,FALSE,0.038081281,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H17NS2,M+Cl,,C9H17NS2+Cl-,238.0496031,0.457457,0.1,0.501392756,0.912480843,0.999881227,1-Isothiocyanato-7-(methylthio)heptane,HMDB0038440,0,66838.5,48142572,FALSE,0.017035363,,C8H15NO3S+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C13H18O4,M-H,,C13H18O4-H-,237.1131934,0.45368,0.1,0.467125368,0.972011219,0.999181743,"2,2,4,4,-Tetramethyl-6-(1-oxopropyl)-1,3,5-cyclohexanetrione, 1,2,3,4-Tetramethoxy-5-(2-propenyl)benzene","HMDB0033191, HMDB0034046",0,95552.79688,19891002,TRUE,0.965500832,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C7H12N2O5,M-H,,C7H12N2O5-H-,203.0673058,0.452435,0.1,0.459774197,0.984278223,0.999754748,"gamma-Glutamylglycine, L-beta-aspartyl-L-alanine, Alanyl-Aspartic acid, Aspartyl-Alanine, Glutamylglycine","HMDB0011667, HMDB0011162, HMDB0028683, HMDB0028746, HMDB0028819",0,77872.08594,118693000,FALSE,0.010696796,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C9H18OS3,M+Cl,,C9H18OS3+Cl-,273.0213394,0.452138,0.1,0.476632622,0.949291526,0.999281212,"1-(1-Propenylsulfinyl)propyl propyl disulfide, 1-Propenyl 1-(propylsulfinyl)propyl disulfide, 1-(2-Propenylsulfinyl)propyl propyl disulfide, 2-Propenyl 1-(propylsulfinyl)propyl disulfide","HMDB0033074, HMDB0033073, HMDB0036370, HMDB0036375",0,75506.14063,52876436,FALSE,0.060968589,,C11H11ClN2O2+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C4H9N3O2,M+Cl,,C4H9N3O2+Cl-,166.0388386,0.450927,0.1,0.474605057,0.950723433,0.999355696,"Creatine, Beta-Guanidinopropionic acid","HMDB0000064, HMDB0013222",0,14373.03125,24900798,FALSE,0.017812781,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C22H16O2,M-H,,C22H16O2-H-,311.1077141,0.445017,0.1,0.471349946,0.944169409,0.999960558,1-Naphtaldehyde,HMDB0060892,0,458261.4063,88833248,TRUE,0.960515916,,C11H20N3O5+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C15H29N3O4,M+Cl,,C15H29N3O4+Cl-,350.1851685,0.443493,0.1,0.477412966,0.929056687,0.999884878,Val-Val-Val,HMDB0094676,0,79836.41406,14725339,TRUE,0.983097315,,C23H27N+Cl-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C18H36O3,M+Cl,,C18H36O3+Cl-,335.2358071,0.440948,0.1,0.490184749,0.899665629,0.999877294,"xi-10-Hydroxyoctadecanoic acid, (R)-3-Hydroxy-Octadecanoic acid, 9-hydroxyoctadecanoic acid, 13-hydroxyoctadecanoic acid, 2-hydroxystearate, 12-Hydroxystearic acid, 7-Hydroxyoctadecanoic acid, 8-Hydroxyoctadecanoic acid, 11-Hydroxyoctadecanoic acid, 5-Hydroxyoctadecanoic acid, 6-Hydroxyoctadecanoic acid","HMDB0037396, HMDB0010737, HMDB0061661, HMDB0061662, HMDB0062549, HMDB0061706, HMDB0112181, HMDB0112182, HMDB0112183, HMDB0112180, HMDB0112193",0,135188.9844,26034910,TRUE,0.976908088,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C8H14N2O4,M+Cl,,C8H14N2O4+Cl-,237.064719,0.438429,0.1,0.468060034,0.936996308,0.999676332,"Hydroxyprolyl-Alanine, Prolyl-Serine, Serylproline, Alanyl-Hydroxyproline, L-Coprine","HMDB0028856, HMDB0029026, HMDB0029047, HMDB0028688, HMDB0034266",0,70507.49219,12129324,TRUE,0.978568733,,C12H12O5-H-
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C20H33O6,M+Cl,,C20H33O6+Cl-,404.1970758,0.430497,0.1,0.483200436,0.891138359,0.999764631,19-hydroxyprostaglandin H1(1-),HMDB0062746,0,135079.2656,23022576,TRUE,0.975483418,,"C26H29NO+Cl-, C23H30NO3+Cl-"
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C16H22O4,M-H,,C16H22O4-H-,277.1444935,0.429586,0.1,0.448810623,0.958142738,0.998980008,"Alpha-CEHC, Diisobutyl phthalate, Monoethylhexyl phthalic acid, Dibutyl phthalate, bis(3-methylbut-2-en-1-yl)benzene-1,2,3,5-tetrol, 2-[(3,3-dimethyloxiran-2-yl)methyl]-4-(3-methylbut-2-en-1-yl)benzene-1,3,5-triol, 2-(4-hydroxy-3-methylbut-2-en-1-yl)-4-(3-methylbut-2-en-1-yl)benzene-1,3,5-triol, 4-(3,7-dimethylocta-2,6-dien-1-yl)benzene-1,2,3,5-tetrol, 2-{[3-methyl-3-(4-methylpent-3-en-1-yl)oxiran-2-yl]methyl}benzene-1,3,5-triol, 2-[5-(3,3-dimethyloxiran-2-yl)-3-methylpent-2-en-1-yl]benzene-1,3,5-triol, 2-[(2Z)-4-hydroxy-3-(4-methylpent-3-en-1-yl)but-2-en-1-yl]benzene-1,3,5-triol, 2-(4-hydroxy-3,7-dimethylocta-2,6-dien-1-yl)benzene-1,3,5-triol, 2-(5-hydroxy-3,7-dimethylocta-2,6-dien-1-yl)benzene-1,3,5-triol, 2-[(6E)-8-hydroxy-3,7-dimethylocta-2,6-dien-1-yl]benzene-1,3,5-triol, 2-(8-hydroxy-3,7-dimethylocta-2,6-dien-1-yl)benzene-1,3,5-triol","HMDB0001518, HMDB0013835, HMDB0013248, HMDB0033244, HMDB0133047, HMDB0133048, HMDB0133045, HMDB0133084, HMDB0133085, HMDB0133086, HMDB0133087, HMDB0133088, HMDB0133089, HMDB0133090, HMDB0133091",0,24998.60547,10319676,TRUE,0.994734406,,
UTHSA,1-0_Sec5_S5_SM_Neg_20220511_GZ,2022-05-12_06h14m15s,C10H19NO4,M+Cl,,C10H19NO4+Cl-,252.1007701,0.427978,0.1,0.467227691,0.916138495,0.99984354,"Propionylcarnitine, O-propanoyl-carnitine","HMDB0000824, HMDB0062514",0,71208.88281,14106545,TRUE,0.977561891,,"C11H16ClN5-H-, C12H11N7-H-"
